id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
1428,"""个性工业风的海底隧道装修，节奏摇摆音量震耳的酒吧风BGM，油炸烧烤口味巨重巨爽，卡路里巨高的各式菜品，还有完全摈弃正式餐具的独特上菜方式，都在暗示这是一家专属于青春活力，荷尔蒙超高消化力超好，热爱烧烤炸物的年轻人的爽爆嗨翻的独特餐厅。【定语好多哈哈哈】
环境不用说，很特别，收拾后的桌面全部用油蜡纸铺上，塑料餐具自助，小桶放桌上用来收拾残壳，干净方便。服务员都是小鲜肉和小美妞，热情大方，反应快，吃饭中间还有舞蹈欣赏～赞一个～！
菜品口味很赞，调料非常丰富分量也很适中，虾贝组合里的大虾吃起来爽极了，海鲜饭里也有足量的虾和贝类，总之海鲜都不错。
洋葱塔我个人超级喜欢！尤其是两种蘸酱配上油炸后脆脆的口感，卡路里爆棚的幸福感和罪恶感同时袭来！
五花肉烤串非常好吃，虽然价格略贵，29块3串，但是烤出来的口感超棒，脆而不老，撒上孜然炒鸡喜欢。五花肉果然是烧烤中不可或缺的重要食材！
最好吃的当属羊排！一定要点！完全找不出合适的词汇去描述，如此柔嫩，如此鲜香，毫无羊膻，只有满满的黑椒汁水融合在紧致的小羊排肉中，充盈着整个口腔。别的菜都可以换，但是羊排真的必点！
最后说下缺点，同时也是某种意义上的优点——口味太重佐料太多，想着吃点清淡口的沙拉，结果水货沙拉也是同样的重口，图片上就可以看出沙拉酱汁炒鸡多，每片蔬菜都沾满了！几乎毫无清淡的赶脚。虾贝组合点了麻辣味，刚开始吃虾还好，吃到最后觉得花蛤里面夹杂的调料实在太多太咸有些受不了。建议酌情改善！总体五星！还会再来！""",,,,,,,,,,,,,,,,,,,,
1429,"""推开人和馆的大门，首先映入眼帘的是一排酒柜，再往前走，浓浓的怀旧风扑面而来，青花瓷的摆设，留声机，老式电话机，墙上挂着月份牌美女，头顶上吊扇慢慢摇着，在沙发上坐着仿佛时光倒流，所有的一切都很特别！身着民国服装的侍者，服务很周到。点了招牌菜红烧鮰鱼，酱爆猪肝，红烧肉(一人份)，松子芥兰，熏鱼毛豆双拼，酱油炒饭，蜂巢豆腐，蟹肉牛蛙泡饭，菜肉馄饨，酒酿小圆子。除了蜂巢豆腐的汤喝完口干，其他菜都很不错。红烧肉据说是黑毛猪，肥瘦相间；蟹肉泡饭很鲜美，就是量有点少，意犹未尽的感觉！花生冰沙不错，蛋糕现在买一送一。包房的名称也很有意思：“懂经、克勒”。地理位置也不错，九号线嘉善路站五号口出，往前走个五分钟就到了。""",,,,,,,,,,,,,,,,,,,,
1430,"""第一次来重庆吃正宗的老火锅，住在附近，看到这家评价最好。
位置在小巷里不太好找，食客很多本地人，桌上都是空酒瓶。环境不是特别好可以理解。
不太能吃辣，看点评他家正好不算辣，点了鸳鸯锅。

鸭肠，毛肚，脑花。这三样据说是川式火锅经典，额，说实话没说特殊的味道，基本没动筷子。牛肉肉质不好，有异味，和港式日式的雪花牛不是一个级别。最好吃的反而是红糖糍粑。

价格实惠，服务也热情，看样子当地人很爱。只可惜我们外地人吃不太惯。""",,,,,,,,,,,,,,,,,,,,
1431,"""来宝龙，选择这家店尝尝，宝龙新开好多店，竞争好大的样子，位置在二楼，一上电梯就看见了，店里装潢弄得挺好的，我们点了肉蟹煲和炒饭，服务员热情地跟我们讲说发朋友圈还能送份小菜，肉蟹煲上的很快，味道是可以的，我在里面吃出了橙子的味道，不知道是去腥还是干嘛，好像放了橙汁，肉蟹个头不大，基本吃不到肉，只能吃个味道，鸡爪倒是不错，烧的软烂入味，其实下次可以点个鸡爪煲尝尝感觉不错，然后那个炒饭挺好吃的，建议大家尝尝，总之味道中规中矩吧服务态度挺好的，还送了电影抵用卷，人均50不到，还是挺划算的，新店还需要加油啦，加油加油加油哈哈哈。。。。。。""",,,,,,,,,,,,,,,,,,,,
1432,"""对于我这个爱吃小吃的人来说，新到一个地方，有机会肯定是要去吃吃当地的小吃的。初到长沙，在点评上搜了一下，说是要想吃全小吃，首选火宫殿。于是打个的士，直奔评分较高的火宫殿皇冠假日店。进店坐下，开始点菜，臭豆腐是必点的我的最爱，然后点了红糖粑粑，糯米的东东我也爱吃，醪糟蛋花，我姐妹要吃，八宝饭，也是我爱吃，红烧猪蹄，牛肉面，煎饺等。吃下来感觉，臭豆腐不够臭，炸的倒是脆脆的，红糖粑粑也一般，就是糯米团加点红糖，八宝饭还不错 ，对于我这不喜欢吃油煎东西的人来说，感觉煎饺也还不错，牛肉面也还可以。服务员工作很认真热情，随时注意到顾客的要求，环境嚒也还不错吧，但是总感觉没尽兴。""",,,,,,,,,,,,,,,,,,,,
1433,"""并没那么难找 小小的门面 不过因为简餐 所以能坐下20+的客人也足够了。设计感很强 恰到好处的舒适和简约精致 音乐也很舒适 能配合进餐节奏不会很赶。
在enjoy团购的单人套餐有三个迷你的小汉堡 薯条 蔬菜色拉 可选饮料 还有甜品 真的值到家了
个人觉得食材很不错。口感到位了 牛肉汁水很足 大元贝肌理清晰有弹性。关键是不同风味的酱料将小汉堡的风情体现得很巧妙。国际化的风味概念很明朗 有特色又不失清爽。
服务客气周到 值得尝试的好地方。""",,,,,,,,,,,,,,,,,,,,
1434,"""【总评】不会再来的店。还能再难吃点嘛，酱料调制的完全失败。食材也不是多新鲜，看着也没啥胃口，店里在播放“继承者”勉强支撑着吃。吃过很多的年糕火锅，这次这顿真真的是失败的体验。

【位置】台东新华书店往上走

【环境】简装修，墙面贴着韩国爱豆的画报，不能更凑合，有种乡村即视感。正值饭点，陆陆续续有几桌，只让坐右半边，人多了坐不下了，才开放左半边。想说，就收拾桌子就这么累吗！服务生妹纸穿着韩服，好吧粗糙的一塌糊涂。

【菜品】
团购的“双人豪华套餐”！！确定是“豪华”吗。
选择了芝士和牛肉火锅。配菜选点了鱼饼，芝士年糕和牛肉。
个人认为年糕锅好不好吃，酱料非常关键。可这次让我们并不满意，尤其是加汤后，更加没味了。肉锅里的肉只有一点点都要找不到了，加点的肉真的是惨不忍赌，不知道是什么时间的，颜色极不新鲜，一下就没了食欲。欣慰的是，夹心年糕还可以，是我们熟知的味道。还有我最喜欢的面，也没那么好吃，哎！好歹的饮料还是同样的味道~~

【服务】妹纸虽然服装相当凑合，但是服务还行，一旁帮忙制作，也没出什么纰漏。""",,,,,,,,,,,,,,,,,,,,
1435,"""先说下服务吧，真的很周到很贴心，散着头发去的，贴心的给拿橡皮筋，防止溅汤还给了围裙，手套。鱼处理的很干净，水没了立刻被满上，口味合不合喜好人还欢迎指正，哎玛，服务太周到了，加汤也不畏畏缩缩担心啦。再说口味，除了烤鱼，我们另外又点了香辣兔头和卤香猪蹄，麻辣兔头是我最喜欢的，味道很正宗，麻少辣多酸香，最后的调料都被吃掉了。猪蹄主要就是，没几块肉吧，蘸料是一种五香粉，吃起来觉得有点干，我还吸到嗓子里呛了一下，问题是怪我自己不小心，大家自己注音下就好啦。最后让我们谈谈烤鱼吧，麻多辣少汤有味，就是辅菜比较少，只有洋葱和豆腐皮，建议可以放香芹，白菜，或豆芽，可以中和下辣椒和麻，鱼的分量俩个人单吃一个菜的话是不够的，鱼肉质较肥，没办法人工饲养我们理解，味道吃吃还是很棒的。哦，烤鱼加热是用的酒精，捞鱼的时候我得坐直身体伸长脖子才能够到盘子里的鱼，如果可以放低一点就好啦。嗯呢，很愉快的一次就餐""",,,,,,,,,,,,,,,,,,,,
1436,"""这次是晚上，跟全家人一起去吃的，明显感觉跟上次来的改进了好多，不知道是不是上次的评价被老板注意到了提升了服务员态度…还是晚上人多，服务员为顾客服务提升了？菜品很丰富，有海鲜、肉、菜、水果、包子、丸子等等见图…原来的一人（票）一块烤肉被改成无限量烤鱼了，羊肉串也好吃！服务员切肉备肉很及时，可惜调料区南乳汁还是没有的。我们全家人吃了好饱，味道很棒！选晚上去的建议早点去，晚了会有一些水果、瓶装饮料等等被人拿光后没有了，可能是晚上放多了怕没拿光剩下的明天要过期，所以拿光后不会有备齐了。这次全满分，值了，以后再来！""",,,,,,,,,,,,,,,,,,,,
1437,"""回老家了，开车和家里人兜兜风，准备找一家饭店吃点饭，然后去燕州城转转，看看著名的油菜花。，这家饭店老爸经常来，东北菜做的很地道，并且也挺干净的。
饭店在铧子镇花家街道，铧子镇中心开车10分钟左右。
要了几个菜，炒杂蘑很不错，里面很多种山上野6生的蘑菇，和土豆片一起做的很嫩，很滑挺爽口的。酸菜血肠那叫一个正宗，酸菜汤是留下来很久的老汤，特别酸，油很大，白肉很多，但是吃起来却不太腻。梭子鱼红烧的，一盘好几条，刺特别少，肉质很嫩，不柴。因为是老顾客又送了两道菜，拌花菜和五香花生，都很不错。
大众消费，很不错一家店，值得推荐！""",,,,,,,,,,,,,,,,,,,,
1438,"""第一次去的~路找起来也很方便~过去也不用等待~觉得非常好~会推荐给朋友们滴哇哈哈哈哈哈~本来呢是不想来的~但是那天时间正好空了临时决定还是来吧~虽然不知道要不要等位~但还是来了~电话也没有预约~本来怕停车不方便~纠结了很久要不要开车过来~最终还是决定开车来了~总体感觉很好~环境真心不错~比我想象中好很多~不过我也是比较容易满足的人~不会特别计较的~只要过得去就好~但是当然喜欢环境好一点咯~还好没让我失望~总之这次非常开心~以后还会一直来的~希望他们越做越好~给我们更多惊喜~我也会继续支持这家店的~不好意思本人废话比较多说了这么多都没有一点内涵~哇哈哈哈~小学语文课没有学好~那个时候上课我就喜欢睡觉偷吃零食~老师让我做的作业一般都是抄写同学的~那个时候每天早上很早就去学校抄作业~导致现在智商有点低~请各位见谅话了这么久看了我的点评~啦啦啦啦~~~~第一次去的~路找起来也很方便~过去也不用等待~觉得非常好~会推荐给朋友们滴哇哈哈哈哈哈~本来呢是不想来的~但是那天时间正好空了临时决定还是来吧~虽然不知道要不要等位~但还是来了~电话也没有预约~本来怕停车不方便~纠结了很久要不要开车过来~最终还是决定开车来了~总体感觉很好~环境真心不错~真心滴不坏~比我想象中好很多~不过我也是比较容易满足的人~不会特别计较的~只要过得去就好~但是当然喜欢环境好一点咯~还好没让我失望~总之这次非常开心~以后还会一157直来的~希望他们越做越好~给我们更多惊喜~我也会继续支持这家店的~不好意思本人废话比较多说了这么多都没有一点内涵~哇哈哈哈~小学语文课没有学好~那个时候上课我就喜欢睡觉偷吃零食~老师让我做的作业一般都是抄写同学的~那个时候每天早上很早就去学校抄作业~导致现在智商有点低~请各位见谅话了这么久看了我的点评~啦啦啦啦~~~~""",,,,,,,,,,,,,,,,,,,,
1439,"""由于近地铁站和车站，所以特意来试一下午！第一次来，感觉不错，进店灯光明亮，座位坐着也挺舒适的，今天人不多进去就有位了！由于是先团购再去的，看着歺牌就拼命点！窝蛋肥牛饭好吃，海鲜面料挺多的，但那个配料的玉米好像放了很久，又干又硬，寿司以炙烧点得较多，也挺好吃的，但寿司居然没有北极贝，除了刺身，但团购券又限制了刺身不能用，这个有点失望！另外寿司的豉油太碱不好吃、没有鲜味也没有甜味，这个有待改进！店员服务也不错，第一来问题很多也很耐心！下次还会来的！
一起消费还要点评两次！""",,,,,,,,,,,,,,,,,,,,
